file,pageTitle,section,tableIndex,headers,rowCount
html/subject/歯科理工学/02_印象材_ゴム質印象材.html,ゴム質印象材,付加型シリコーンゴム印象材,2,長所 | 短所,1
html/subject/歯科理工学/02_印象材_ゴム質印象材.html,ゴム質印象材,縮合型シリコーンゴム印象材,3,成分 | 内容,3
html/subject/歯科理工学/02_印象材_ゴム質印象材.html,ゴム質印象材,稠度タイプの違い,5,タイプ | 稠度 | 用途,3
html/subject/歯科理工学/02_印象材_ハイドロコロイド印象材.html,ハイドロコロイド印象材,アルジネート印象材,0,成分 | 配合量 | 役割,4
html/subject/歯科理工学/02_印象材_ハイドロコロイド印象材.html,ハイドロコロイド印象材,アルジネート印象材,1,長所 | 短所,1
html/subject/歯科理工学/02_印象材_ハイドロコロイド印象材.html,ハイドロコロイド印象材,寒天印象材,2,成分 | 配合量 | 役割,3
html/subject/歯科理工学/02_印象材_ハイドロコロイド印象材.html,ハイドロコロイド印象材,寒天印象材,3,長所 | 短所,1
html/subject/歯科理工学/02_印象材_ハイドロコロイド印象材.html,ハイドロコロイド印象材,アルジネートと寒天の比較,4,項目 | アルジネート | 寒天,7
html/subject/歯科理工学/02_印象材_印象材一般.html,印象材一般,印象材の分類,0,分類 | 印象材,2
html/subject/歯科理工学/02_印象材_印象材一般.html,印象材一般,印象材の分類,1,分類 | 印象材 | 特徴,2
html/subject/歯科理工学/03_模型材およびパターン材_ワックス.html,ワックス,ワックスの種類と用途,0,種類 | 用途 | 主成分,6
html/subject/歯科理工学/03_模型材およびパターン材_ワックス.html,ワックス,フロー（加圧短縮率）,1,タイプ | 30℃ | 37℃ | 40℃ | 45℃,2
html/subject/歯科理工学/03_模型材およびパターン材_ワックス.html,ワックス,内部応力と応力解放,2,用語 | 意味,5
html/subject/歯科理工学/03_模型材およびパターン材_歯科用石膏.html,歯科用石膏,石膏の種類と製法,0,種類 | 製法 | 特徴,2
html/subject/歯科理工学/03_模型材およびパターン材_歯科用石膏.html,歯科用石膏,石膏の種類と製法,1,種類 | 主成分 | 製法,3
html/subject/歯科理工学/03_模型材およびパターン材_歯科用石膏.html,歯科用石膏,石膏を含む材料,3,材料 | 石膏の役割,3
html/subject/歯科理工学/04_埋没材_石膏系埋没材.html,石膏系埋没材,埋没材とは,0,成分 | 役割 | 材料,2
html/subject/歯科理工学/04_埋没材_石膏系埋没材.html,石膏系埋没材,鋳造可能な金属【頻出】,2,合金 | 融点 | 石膏系,5
html/subject/歯科理工学/05_金属_貴金属：低融銀合金.html,貴金属：低融銀合金,銀合金の変色（硫化）対策,2,元素 | 使用合金,3
html/subject/歯科理工学/05_金属_貴金属：金合金.html,貴金属：金合金,タイプ分類【頻出】,0,タイプ | 耐力（MPa） | 伸び（%） | 用途,4
html/subject/歯科理工学/05_金属_貴金属：金合金.html,貴金属：金合金,金合金の添加元素,2,元素 | 役割,6
html/subject/歯科理工学/05_金属_貴金属：金銀パラジウム合金.html,貴金属：金銀パラジウム合金,金合金との比較,1,項目 | 金合金 | 金銀パラジウム合金,7
html/subject/歯科理工学/05_金属_貴金属：陶材焼付用金合金.html,貴金属：陶材焼付用金合金,組成と特徴,0,項目 | 陶材焼付用金合金 | 鋳造用金合金,4
html/subject/歯科理工学/05_金属_貴金属：陶材焼付用金合金.html,貴金属：陶材焼付用金合金,陶材と金合金の物性比較【頻出】,1,項目 | 金合金 | 陶材 | 金合金が大きい？,5
html/subject/歯科理工学/05_金属_非貴金属：チタン.html,非貴金属：チタン,純チタンの種類【頻出】,0,種類 | O（酸素） | N（窒素） | 引張強さ | 硬さ(HV),4
html/subject/歯科理工学/05_金属_非貴金属：チタン.html,非貴金属：チタン,チタン合金,1,合金名 | 添加元素 | 用途,2
html/subject/歯科理工学/05_金属_非貴金属：チタン.html,非貴金属：チタン,チタンの利点と欠点【頻出】,2,利点 | 理由,3
html/subject/歯科理工学/05_金属_非貴金属：チタン.html,非貴金属：チタン,チタンの利点と欠点【頻出】,3,欠点 | 理由,3
html/subject/歯科理工学/05_金属_非貴金属：チタン.html,非貴金属：チタン,金銀パラジウム合金との比較,4,項目 | 純チタン | 金銀パラジウム合金,6
html/subject/歯科理工学/06_コンポジットレジン_コンポジットレジン総論.html,コンポジットレジン総論,光重合型コンポジットレジンの構成成分【頻出】,0,成分 | 役割 | 具体例,5
html/subject/歯科理工学/06_コンポジットレジン_コンポジットレジン総論.html,コンポジットレジン総論,フィラーによる分類【頻出】,1,タイプ | フィラー粒径 | 特徴,4
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：シランカップリング剤.html,シランカップリング剤,シランカップリング剤が有効な材料,1,材料 | 組成 | シラン処理 | 備考,5
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：シランカップリング剤.html,シランカップリング剤,接着前処理のまとめ（材料別）,2,被着体 | 接着性モノマー・処理剤,5
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：ジルコニアの接着.html,ジルコニアの接着,ジルコニアとは,0,項目 | ジルコニア | 長石質陶材,4
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：ジルコニアの接着.html,ジルコニアの接着,ジルコニアの接着処理,1,モノマー | 分類 | 接着機構,2
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：歯質接着性モノマー.html,歯質接着性モノマー,接着性モノマーの分類,0,モノマー | 正式名称 | 特徴,2
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：歯質接着性モノマー.html,歯質接着性モノマー,接着性モノマーの分類,1,モノマー | 正式名称 | 特徴,4
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：歯質接着性モノマー.html,歯質接着性モノマー,関連する接着材料との比較,2,材料 | 接着対象 | 接着性モノマー,3
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：溶媒.html,接着前処理：溶媒,溶媒の種類【頻出】,0,溶媒 | 沸点 | 揮発性 | 特徴,3
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：溶媒.html,接着前処理：溶媒,溶媒とモノマーの区別【ひっかけ注意】,1,分類 | 成分 | 役割,4
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：金属接着性プライマー.html,金属接着性プライマー,金属接着性プライマーの分類,0,モノマー | 正式名称 | 構造的特徴,3
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：金属接着性プライマー.html,金属接着性プライマー,金属接着性プライマーの分類,1,モノマー | 分類 | 接着機構,2
html/subject/歯科理工学/06_コンポジットレジン_接着前処理：金属接着性プライマー.html,金属接着性プライマー,金属の分類と接着性モノマーのまとめ,2,分類 | 合金の例 | 接着性モノマー | 接着機構,2
html/subject/歯科理工学/07_セメント他_グラスアイオノマーセメント.html,グラスアイオノマーセメント,従来型GICの組成,0,粉末 | 液,1
html/subject/歯科理工学/07_セメント他_グラスアイオノマーセメント.html,グラスアイオノマーセメント,従来型GICの性質,1,性質 | 内容,6
html/subject/歯科理工学/07_セメント他_グラスアイオノマーセメント.html,グラスアイオノマーセメント,レジン添加型GIC,2,成分 | 役割,4
html/subject/歯科理工学/07_セメント他_セメント一般.html,セメント一般,合着・接着用セメントの成分比較,0,セメント | 粉末 | 液 | 硬化反応,4
html/subject/歯科理工学/07_セメント他_セメント一般.html,セメント一般,pH変化と歯髄刺激性,2,セメント | 歯髄刺激性 | 理由,3
html/subject/歯科理工学/07_セメント他_セメント一般.html,セメント一般,セメントの分類まとめ,3,分類基準 | セメント,5
html/subject/歯科理工学/07_セメント他_予防填塞材：シーラント.html,予防填塞材：シーラント,シーラント選択のまとめ,1,状況 | 推奨シーラント | 理由,4
html/subject/歯科理工学/07_セメント他_根管充填材.html,根管充填材,ガッタパーチャポイント,0,成分 | 割合 | 役割,4
html/subject/歯科理工学/07_セメント他_根管充填材.html,根管充填材,ガッタパーチャポイント,1,特性 | 内容,5
html/subject/歯科理工学/07_セメント他_根管充填材.html,根管充填材,根管充填用シーラー,2,粉末 | 液,1
html/subject/歯科理工学/07_セメント他_根管充填材.html,根管充填材,根管充填材のまとめ,4,材料 | 主な成分 | 特徴,3
html/subject/歯科理工学/08_歯冠修復用セラミックス_ニケイ酸リチウム.html,ニケイ酸リチウム,成形法,0,成形法 | 方法 | 特徴,2
html/subject/歯科理工学/08_歯冠修復用セラミックス_ニケイ酸リチウム.html,ニケイ酸リチウム,ニケイ酸リチウムの特徴,2,項目 | 特徴,4
html/subject/歯科理工学/08_歯冠修復用セラミックス_ニケイ酸リチウム.html,ニケイ酸リチウム,セラミックス材料の比較,3,材料 | 透明性 | 強度 | 接着処理 | 成形法,3
html/subject/歯科理工学/08_歯冠修復用セラミックス_陶材.html,陶材,陶材の成分と役割,0,成分 | 化学式 | 役割,7
html/subject/歯科理工学/08_歯冠修復用セラミックス_陶材.html,陶材,陶材の分類（焼成温度による）,3,分類 | 焼成温度 | 用途,3
html/subject/歯科理工学/09_義歯用材料_アタッチメント.html,アタッチメント,磁性アタッチメント,0,部位 | 設置場所 | 機能,2
html/subject/歯科理工学/09_義歯用材料_アタッチメント.html,アタッチメント,磁性アタッチメント,2,型 | 特徴,2
html/subject/歯科理工学/09_義歯用材料_アタッチメント.html,アタッチメント,磁性アタッチメント,3,利点 | 欠点,1
html/subject/歯科理工学/09_義歯用材料_床用レジン.html,床用レジン,アクリルレジンの組成,0,液部 | 粉部,1
html/subject/歯科理工学/09_義歯用材料_床用レジン.html,床用レジン,アクリルレジンの組成,1,液部 | 粉部,1
html/subject/歯科理工学/09_義歯用材料_床用レジン.html,床用レジン,加熱重合型 vs 常温重合型,3,項目 | 加熱重合型 | 常温重合型,9
html/subject/歯科理工学/09_義歯用材料_床用レジン.html,床用レジン,まとめ,5,覚え方 | 内容,3
html/subject/歯科理工学/09_義歯用材料_床用金属材料.html,床用金属材料,金属床に使用される合金,0,合金 | 特徴 | 使用,8
html/subject/歯科理工学/09_義歯用材料_床用金属材料.html,床用金属材料,使用しない材料の理由,3,材料 | 理由 | 本来の用途,3
html/subject/歯科理工学/09_義歯用材料_床用金属材料.html,床用金属材料,床用金属材料のまとめ,4,材料 | 比重 | 弾性係数 | 特徴,3
html/subject/歯科理工学/09_義歯用材料_床裏装材.html,床裏装材,床裏装材の分類,0,分類 | 種類 | 特徴,5
html/subject/歯科理工学/09_義歯用材料_床裏装材.html,床裏装材,軟質裏装材の比較,1,項目 | アクリル系 | シリコーン系,6
html/subject/歯科理工学/09_義歯用材料_床裏装材.html,床裏装材,床裏装材のまとめ,3,種類 | 長所 | 短所,4
html/subject/歯科理工学/10_矯正用材料_エラスティック.html,エラスティック,材質,0,材質 | 特徴,3
html/subject/歯科理工学/10_矯正用材料_エラスティック.html,エラスティック,形状と適応,1,形状 | 適応,3
html/subject/歯科理工学/10_矯正用材料_矯正用線材料.html,矯正用線材料,機械的性質,2,線材 | 加工性 | 硬化処理 | ろう付け,4
html/subject/歯科理工学/10_矯正用材料_矯正用線材料.html,矯正用線材料,耐食性,3,不動態皮膜 | 線材,2
html/subject/歯科理工学/11_インプラント用材料_インプラント体.html,インプラント体,インプラント材としてのチタン,1,材料 | 引張強さ (MPa) | 弾性係数 (GPa),3
html/subject/歯科理工学/11_インプラント用材料_インプラント体の表面処理.html,インプラント体の表面処理,チタンのインプラント表面処理法,0,処理法 | 処理内容,2
html/subject/歯科理工学/11_インプラント用材料_インプラント体の表面処理.html,インプラント体の表面処理,チタンのインプラント表面処理法,1,処理法 | 処理内容,2
html/subject/歯科理工学/11_インプラント用材料_インプラント体の表面処理.html,インプラント体の表面処理,チタンのインプラント表面処理法,2,処理法 | 処理内容,2
html/subject/歯科理工学/11_インプラント用材料_インプラント体の表面処理.html,インプラント体の表面処理,代表的な表面処理の組み合わせ,3,名称 | 処理内容,3
html/subject/歯科理工学/11_インプラント用材料_生体吸収性材料.html,生体吸収性材料,生体吸収性材料の分類,0,材料 | 骨伝導能 | 生体吸収性 | 特徴,4
html/subject/歯科理工学/11_インプラント用材料_生体吸収性材料.html,生体吸収性材料,生体吸収性材料の分類,1,材料 | 骨伝導能 | 生体吸収性 | 用途,5
html/subject/歯科理工学/11_インプラント用材料_生体吸収性材料.html,生体吸収性材料,非吸収性材料との比較,2,材料 | 生体との反応 | 吸収性,4
html/subject/歯科理工学/11_インプラント用材料_骨接合・顎骨再建プレート.html,骨接合・顎骨再建プレート,骨接合・顎骨再建プレートの材料,0,材料 | 特徴,4
html/subject/歯科理工学/11_インプラント用材料_骨接合・顎骨再建プレート.html,骨接合・顎骨再建プレート,骨接合・顎骨再建プレートの材料,1,材料 | 特徴,1
html/subject/歯科理工学/11_インプラント用材料_骨接合・顎骨再建プレート.html,骨接合・顎骨再建プレート,チタンとポリ乳酸の比較,2,項目 | チタン | ポリ乳酸,5
html/subject/歯科理工学/11_インプラント用材料_骨接合・顎骨再建プレート.html,骨接合・顎骨再建プレート,縫合糸,3,種類 | 材料,2
html/subject/歯科理工学/12_材料の取り扱い技術_熱処理.html,熱処理,熱処理の種類,0,操作 | 効果 | 目的,1
html/subject/歯科理工学/12_材料の取り扱い技術_熱処理.html,熱処理,熱処理の種類,1,操作 | 効果 | 目的,1
html/subject/歯科理工学/12_材料の取り扱い技術_熱処理.html,熱処理,硬化熱処理が可能な合金,2,合金 | 理由,3
html/subject/歯科理工学/12_材料の取り扱い技術_熱処理.html,熱処理,硬化熱処理が可能な合金,3,材料 | 理由,4
html/subject/歯科理工学/12_材料の取り扱い技術_熱処理.html,熱処理,金合金のタイプと熱処理,4,タイプ | 用途 | 硬化熱処理,4
html/subject/歯科理工学/12_材料の取り扱い技術_鋳造.html,鋳造,鋳造収縮と補償,0,金属 | 鋳造収縮,3
html/subject/歯科理工学/12_材料の取り扱い技術_鋳造.html,鋳造,埋没操作,1,操作 | 目的・注意点,4
html/subject/歯科理工学/13_歯科用機械・器具_切削・研削・研磨材.html,切削・研削・研磨材,切削・研削・研磨の定義,0,操作 | 使用するもの | 目的,3
html/subject/歯科理工学/13_歯科用機械・器具_切削・研削・研磨材.html,切削・研削・研磨材,研磨材（仕上げ研磨）,3,研磨材 | 対象 | 注意点,4
html/subject/歯科理工学/13_歯科用機械・器具_回転切削器械.html,回転切削器械,エアタービンハンドピース,1,確認項目 | 目的,2
