file,pageTitle,section,tableIndex,headers,rowCount
html/subject/必修/07_主要症候_全身的疾患に関連する口腔症候.html,全身的疾患に関連する口腔症候,肝硬変と口腔症候,3,症状 | 機序 | 歯科との関連,4
html/subject/必修/07_主要症候_口腔・顎顔面領域の一般的症候.html,口腔・顎顔面領域の一般的症候,1. 疼痛,1,原因 | 特徴,4
html/subject/必修/07_主要症候_口腔・顎顔面領域の一般的症候.html,口腔・顎顔面領域の一般的症候,2. 口腔乾燥,2,薬剤 | 作用機序,4
html/subject/必修/07_主要症候_口腔・顎顔面領域の一般的症候.html,口腔・顎顔面領域の一般的症候,4. 顔貌所見,4,顔貌所見 | 原因,5
html/subject/必修/07_主要症候_口腔・顎顔面領域の一般的症候.html,口腔・顎顔面領域の一般的症候,5. 構音・発音障害,5,種類 | 原因,3
html/subject/必修/07_主要症候_呼吸困難・チアノーゼ.html,呼吸困難・チアノーゼ,呼吸困難,0,分類 | 原因 | 特徴,4
html/subject/必修/07_主要症候_唾液腺・リンパ節の症候.html,唾液腺・リンパ節の症候,6. リンパ節,4,リンパ節 | 主な流入領域,3
html/subject/必修/07_主要症候_嘔気・嘔吐・誤嚥.html,嘔気・嘔吐・誤嚥,2. 気道異物・窒息への対応,1,方法 | 適応 | 手技,3
html/subject/必修/07_主要症候_嘔気・嘔吐・誤嚥.html,嘔気・嘔吐・誤嚥,4. 嘔気・嘔吐,3,原因 | 機序・特徴,4
html/subject/必修/07_主要症候_意識障害・失神.html,意識障害・失神,意識レベルの評価,0,分類 | レベル | 状態,9
html/subject/必修/07_主要症候_意識障害・失神.html,意識障害・失神,意識レベルの評価,1,項目 | スコア | 反応,15
html/subject/必修/07_主要症候_発熱・全身倦怠感.html,発熱・全身倦怠感,発熱,0,分類 | 体温,4
html/subject/必修/07_主要症候_発熱・全身倦怠感.html,発熱・全身倦怠感,発熱,1,原因 | 代表的疾患,4
html/subject/必修/07_主要症候_発熱・全身倦怠感.html,発熱・全身倦怠感,全身倦怠感,2,分類 | 原因疾患,5
html/subject/必修/07_主要症候_脱水・浮腫.html,脱水・浮腫,脱水,1,所見 | 説明,5
html/subject/必修/07_主要症候_脱水・浮腫.html,脱水・浮腫,浮腫,2,原因 | 機序 | 代表的疾患,4
html/subject/必修/07_主要症候_脱水・浮腫.html,脱水・浮腫,浮腫,3,種類 | 特徴 | 原因,2
html/subject/必修/07_主要症候_薬物に関連する口腔症候.html,薬物に関連する口腔症候,口腔乾燥を生じる薬物,0,薬物分類 | 代表薬 | 機序,4
html/subject/必修/07_主要症候_薬物に関連する口腔症候.html,薬物に関連する口腔症候,薬物性歯肉増殖,1,薬物分類 | 代表薬 | 使用目的,3
html/subject/必修/07_主要症候_薬物に関連する口腔症候.html,薬物に関連する口腔症候,抗がん剤による口腔有害事象,2,有害事象 | 機序 | 代表的な原因薬,3
html/subject/必修/07_主要症候_薬物に関連する口腔症候.html,薬物に関連する口腔症候,副腎皮質ステロイド薬の副作用,3,副作用 | 機序,5
html/subject/必修/07_主要症候_薬物に関連する口腔症候.html,薬物に関連する口腔症候,骨吸収抑制薬関連顎骨壊死（ARONJ）,4,薬物分類 | 代表薬 | 使用目的,2
html/subject/必修/07_主要症候_薬物に関連する口腔症候.html,薬物に関連する口腔症候,味覚障害,5,原因 | 具体例,4
html/subject/必修/07_主要症候_薬物に関連する口腔症候.html,薬物に関連する口腔症候,まとめ：薬物と口腔症候の対応,7,口腔症候 | 原因薬物,5
html/subject/必修/07_主要症候_顎骨・顎関節の症候.html,顎骨・顎関節の症候,6. 顎骨壊死（MRONJ）,4,原因 | 薬剤・状況,3
html/subject/必修/07_主要症候_黄疸・出血傾向.html,黄疸・出血傾向,1. 黄疸,0,分類 | 原因,4
html/subject/必修/07_主要症候_黄疸・出血傾向.html,黄疸・出血傾向,2. 出血傾向,1,分類 | 疾患・原因 | 検査,3
html/subject/必修/07_主要症候_黄疸・出血傾向.html,黄疸・出血傾向,3. 止血法,3,薬剤 | 作用機序,4
html/subject/必修/08_診察の基本_全身の診察・バイタルサイン.html,全身の診察・バイタルサイン,バイタルサインの正常値,1,項目 | 乳児・小児 | 成人 | 高齢者,3
html/subject/必修/08_診察の基本_医療面接.html,医療面接,医療面接の基本,0,種類 | 定義 | 例,4
html/subject/必修/08_診察の基本_医療面接.html,医療面接,医療面接の基本,1,態度 | 内容,4
html/subject/必修/08_診察の基本_医療面接.html,医療面接,医療面接の基本,2,好ましい | 好ましくない,1
html/subject/必修/08_診察の基本_医療面接.html,医療面接,聴取事項,3,項目 | 内容,5
html/subject/必修/08_診察の基本_医療面接.html,医療面接,SOAP形式,4,項目 | 内容 | 具体例,4
html/subject/必修/08_診察の基本_口腔・顎顔面の診察.html,口腔・顎顔面の診察,リンパ節の診察,3,リンパ節 | 位置 | 所属領域,4
html/subject/必修/08_診察の基本_基本手技（視診・触診・打診・聴診）.html,基本手技（視診・触診・打診・聴診）,基本手技の概要,0,手技 | 方法 | わかること,4
html/subject/必修/08_診察の基本_基本手技（視診・触診・打診・聴診）.html,基本手技（視診・触診・打診・聴診）,触診,1,触診所見 | 特徴 | 代表的疾患,6
html/subject/必修/08_診察の基本_基本手技（視診・触診・打診・聴診）.html,基本手技（視診・触診・打診・聴診）,打診,3,打診音 | 状態 | 代表的疾患,3
html/subject/必修/08_診察の基本_基本手技（視診・触診・打診・聴診）.html,基本手技（視診・触診・打診・聴診）,まとめ：基本手技と所見,5,手技 | 重要な所見 | 代表的疾患,6
html/subject/必修/08_診察の基本_歯・歯周組織の診察.html,歯・歯周組織の診察,1. 歯・歯周組織の診察方法,0,診察法 | 目的・確認事項,6
html/subject/必修/08_診察の基本_歯・歯周組織の診察.html,歯・歯周組織の診察,4. 象牙質知覚過敏症（1件出題）,3,好発部位 | 原因,2
html/subject/必修/08_診察の基本_歯・歯周組織の診察.html,歯・歯周組織の診察,まとめ：診察所見の鑑別,4,所見 | 疾患・状態,6
html/subject/必修/08_診察の基本_歯列・咬合の診察.html,歯列・咬合の診察,1. Eichnerの分類（4件出題）,0,分類 | 定義 | 咬合支持域数,6
html/subject/必修/08_診察の基本_歯列・咬合の診察.html,歯列・咬合の診察,3. 平行模型（2件出題）,2,計測可能 | 計測不可（セファロ分析）,4
html/subject/必修/08_診察の基本_歯列・咬合の診察.html,歯列・咬合の診察,4. Kennedyの分類（1件出題）,3,分類 | 欠損様式,4
html/subject/必修/08_診察の基本_歯列・咬合の診察.html,歯列・咬合の診察,6. Angleの分類（補足）,4,分類 | 特徴,4
html/subject/必修/08_診察の基本_診察のあり方.html,診察のあり方,インフォームドコンセント（IC）,0,含まれるもの | 含まれないもの,1
html/subject/必修/08_診察の基本_診察のあり方.html,診察のあり方,患者の自己決定権,1,促進するもの | 促進しないもの,2
html/subject/必修/09_検査・臨床判断の基本_CT・MRI.html,CT・MRI,1. MRI（磁気共鳴画像法）,0,適応 | 評価内容,3
html/subject/必修/09_検査・臨床判断の基本_エックス線撮影の原理・防護.html,エックス線撮影の原理・防護,1. エックス線の発生原理,0,部位 | 材質 | 機能,2
html/subject/必修/09_検査・臨床判断の基本_エックス線撮影の原理・防護.html,エックス線撮影の原理・防護,2. 放射線の種類,1,分類 | 放射線の種類 | 特徴,2
html/subject/必修/09_検査・臨床判断の基本_エックス線撮影の原理・防護.html,エックス線撮影の原理・防護,3. 放射線防護,2,組織加重係数 | 臓器・組織,4
html/subject/必修/09_検査・臨床判断の基本_エックス線撮影の原理・防護.html,エックス線撮影の原理・防護,3. 放射線防護,3,方法 | 内容,5
html/subject/必修/09_検査・臨床判断の基本_エックス線撮影の原理・防護.html,エックス線撮影の原理・防護,5. デジタルエックス線検出器,5,種類 | 特徴,4
html/subject/必修/09_検査・臨床判断の基本_口内法エックス線撮影.html,口内法エックス線撮影,4. 画像の読影,3,現象 | 原因,3
html/subject/必修/09_検査・臨床判断の基本_口腔・顎顔面の検査.html,口腔・顎顔面の検査,4. 咀嚼能力検査,0,検査法 | 指標 | 特徴,3
html/subject/必修/09_検査・臨床判断の基本_口腔・顎顔面の検査.html,口腔・顎顔面の検査,5. 嚥下検査,1,検査法 | 内容,4
html/subject/必修/09_検査・臨床判断の基本_口腔・顎顔面の検査.html,口腔・顎顔面の検査,8. インピーダンス測定検査,4,電気抵抗値 | 判定,4
html/subject/必修/09_検査・臨床判断の基本_基準値と結果の解釈.html,基準値と結果の解釈,3. 検査値の変動要因,2,要因 | 例,4
html/subject/必修/09_検査・臨床判断の基本_基準値と結果の解釈.html,基準値と結果の解釈,4. 代表的な基準値（参考）,3,検査項目 | 基準値,5
html/subject/必修/09_検査・臨床判断の基本_基準値と結果の解釈.html,基準値と結果の解釈,4. 代表的な基準値（参考）,4,BMI | 判定,4
html/subject/必修/09_検査・臨床判断の基本_根拠に基づいた医療（EBM）.html,根拠に基づいた医療（EBM）,4. 疫学指標,2,指標 | 計算式 | 用途,2
html/subject/必修/09_検査・臨床判断の基本_根拠に基づいた医療（EBM）.html,根拠に基づいた医療（EBM）,5. 因果関係の判断基準,3,基準 | 内容,5
html/subject/必修/09_検査・臨床判断の基本_検査の意義と目標.html,検査の意義と目標,2. スクリーニング検査の指標,2, | 疾患あり | 疾患なし,2
html/subject/必修/09_検査・臨床判断の基本_検査の意義と目標.html,検査の意義と目標,3. 検査値の変動要因,3,要因 | 例,4
html/subject/必修/09_検査・臨床判断の基本_生化学検査.html,生化学検査,7. 血液ガス分析（1件出題）,9,病態 | pH | 原因 | 例,4
html/subject/必修/09_検査・臨床判断の基本_生化学検査.html,生化学検査,8. その他の生化学検査,10,検査項目 | 基準値 | 特徴,2
html/subject/必修/09_検査・臨床判断の基本_病理学検査.html,病理学検査,1. 病理学検査の種類,0,種類 | 内容 | 特徴,3
html/subject/必修/09_検査・臨床判断の基本_病理学検査.html,病理学検査,3. 染色法,2,色素 | 染色される組織 | 色調,2
html/subject/必修/09_検査・臨床判断の基本_血液学検査.html,血液学検査,2. 血液型検査（2件出題）,2,血液型 | 抗原（赤血球） | 抗体（血漿）,4
html/subject/必修/10_初期救急_アナフィラキシーへの対応.html,アナフィラキシーへの対応,5. アドレナリンの作用,3,受容体 | 作用 | 効果,3
html/subject/必修/10_初期救急_救急患者の診察・トリアージ.html,救急患者の診察・トリアージ,6. 意識レベル評価と気道閉塞,5,レベル | 内容,3
html/subject/必修/10_初期救急_気道確保・酸素療法.html,気道確保・酸素療法,3. 人工呼吸,2,方法 | 特徴 | 分類,3
html/subject/必修/10_初期救急_気道確保・酸素療法.html,気道確保・酸素療法,4. 酸素療法,3,デバイス | 酸素濃度 | 特徴,3
html/subject/必修/10_初期救急_誤嚥・窒息への対応.html,誤嚥・窒息への対応,2. 異物除去法,1,方法 | 手技 | 適応,3
html/subject/必修/10_初期救急_誤嚥・窒息への対応.html,誤嚥・窒息への対応,4. 歯科治療中の誤嚥・誤飲,3,種類 | 経路 | 症状 | 対応,2
html/subject/必修/11_治療の基礎・基本手技_全身麻酔・精神鎮静法.html,全身麻酔・精神鎮静法,1. 精神鎮静法と全身麻酔法の比較,0,項目 | 精神鎮静法 | 全身麻酔法,6
html/subject/必修/11_治療の基礎・基本手技_全身麻酔・精神鎮静法.html,全身麻酔・精神鎮静法,2. 精神鎮静法,1,薬剤 | 特徴,2
html/subject/必修/11_治療の基礎・基本手技_器械の安全な取扱法.html,器械の安全な取扱法,2. 回転切削器具の取扱い,1,項目 | 注意点,4
html/subject/必修/11_治療の基礎・基本手技_器械の安全な取扱法.html,器械の安全な取扱法,2. 回転切削器具の取扱い,2,項目 | 注意点,3
html/subject/必修/11_治療の基礎・基本手技_器械の安全な取扱法.html,器械の安全な取扱法,4. 超音波スケーラーの取扱い,3,項目 | 注意点,4
html/subject/必修/11_治療の基礎・基本手技_妊産婦への対応.html,妊産婦への対応,2. 妊婦への薬物投与,1,薬剤 | 可否 | 備考,3
html/subject/必修/11_治療の基礎・基本手技_局所麻酔法.html,局所麻酔法,1. 局所麻酔法の分類,0,分類 | 方法 | 適応,3
html/subject/必修/11_治療の基礎・基本手技_局所麻酔法.html,局所麻酔法,2. 表面麻酔法,1,方法 | 内容,3
html/subject/必修/11_治療の基礎・基本手技_局所麻酔法.html,局所麻酔法,2. 表面麻酔法,2,薬剤 | 特徴,3
html/subject/必修/11_治療の基礎・基本手技_局所麻酔法.html,局所麻酔法,3. 浸潤麻酔法,3,種類 | 注入部位 | 用途,4
html/subject/必修/11_治療の基礎・基本手技_患者管理の基本.html,患者管理の基本,循環器疾患,0,左心不全 | 右心不全,3
html/subject/必修/11_治療の基礎・基本手技_患者管理の基本.html,患者管理の基本,高齢者の評価,3,ランク | 状態,4
html/subject/必修/11_治療の基礎・基本手技_抜歯の基本.html,抜歯の基本,抜歯器具,1,種類 | 特徴,4
html/subject/必修/11_治療の基礎・基本手技_抜歯の基本.html,抜歯の基本,抜歯時の偶発症と対応,2,偶発症 | 対応,8
html/subject/必修/11_治療の基礎・基本手技_歯・歯周組織に対する基本的処置_歯内療法編.html,歯・歯周組織に対する基本的処置歯内療法編,感染根管治療後の治癒,0,治癒形態 | 説明,3
html/subject/必修/11_治療の基礎・基本手技_歯・歯周組織に対する基本的処置_歯周治療編.html,歯・歯周組織に対する基本的処置歯周治療編,歯肉歯槽粘膜形成術,2,術式 | 特徴,3
html/subject/必修/11_治療の基礎・基本手技_歯科材料・機器.html,歯科材料・機器,機械的性質,0,性質 | 定義,5
html/subject/必修/11_治療の基礎・基本手技_歯科材料・機器.html,歯科材料・機器,化学的性質,3,分類 | 金属,2
html/subject/必修/11_治療の基礎・基本手技_治療の基本.html,治療の基本,4. 抗菌薬の作用機序,3,作用機序 | 薬剤,5
html/subject/必修/11_治療の基礎・基本手技_注射法の種類.html,注射法の種類,3. 歯科で用いる注射剤,1,剤形 | 特徴,3
html/subject/必修/11_治療の基礎・基本手技_消毒・滅菌.html,消毒・滅菌,2. 滅菌法,1,滅菌法 | 条件 | 適するもの,4
html/subject/必修/11_治療の基礎・基本手技_膿瘍の処置・ドレナージ.html,膿瘍の処置・ドレナージ,2. 切開排膿の手順,0,順序 | 処置 | 内容,4
html/subject/必修/11_治療の基礎・基本手技_膿瘍の処置・ドレナージ.html,膿瘍の処置・ドレナージ,3. ドレナージ,1,種類 | 特徴,3
html/subject/必修/11_治療の基礎・基本手技_膿瘍の処置・ドレナージ.html,膿瘍の処置・ドレナージ,4. 炎症の時期と処置,2,時期 | 処置,2
html/subject/必修/11_治療の基礎・基本手技_薬物療法.html,薬物療法,NSAIDs（非ステロイド性抗炎症薬）,1,酵素 | 産生物質 | 作用,2
html/subject/必修/11_治療の基礎・基本手技_障害者・要介護者への対応.html,障害者・要介護者への対応,4. 障害者の歯科治療,2,方法 | 内容 | 適応,4
html/subject/必修/11_治療の基礎・基本手技_障害者・要介護者への対応.html,障害者・要介護者への対応,4. 障害者の歯科治療,3,障害 | 注意点,4
html/subject/必修/12_一般教養的事項_医学史・歯科医学史.html,医学史・歯科医学史,歯科医師法,1,規定内容 | 詳細,7
html/subject/必修/12_一般教養的事項_歯科医療に必要な基本的医学英語.html,歯科医療に必要な基本的医学英語,診療・診察に関する用語,0,英語 | 日本語,5
html/subject/必修/12_一般教養的事項_歯科医療に必要な基本的医学英語.html,歯科医療に必要な基本的医学英語,診療・診察に関する用語,1,英語 | 日本語,5
html/subject/必修/12_一般教養的事項_歯科医療に必要な基本的医学英語.html,歯科医療に必要な基本的医学英語,疾患・症状に関する用語,2,英語 | 日本語,4
html/subject/必修/12_一般教養的事項_歯科医療に必要な基本的医学英語.html,歯科医療に必要な基本的医学英語,疾患・症状に関する用語,3,英語 | 日本語,3
html/subject/必修/12_一般教養的事項_歯科医療に必要な基本的医学英語.html,歯科医療に必要な基本的医学英語,薬・治療に関する用語,4,英語 | 日本語,5
html/subject/必修/12_一般教養的事項_歯科医療に必要な基本的医学英語.html,歯科医療に必要な基本的医学英語,薬・治療に関する用語,5,英語 | 日本語,5
html/subject/必修/12_一般教養的事項_歯科医療に必要な基本的医学英語.html,歯科医療に必要な基本的医学英語,材料・学問に関する用語,6,英語 | 日本語,4
html/subject/必修/12_一般教養的事項_歯科医療に必要な基本的医学英語.html,歯科医療に必要な基本的医学英語,材料・学問に関する用語,7,英語 | 日本語,5
