file,pageTitle,section,tableIndex,headers,rowCount
html/subject/冠橋義歯学/04_ブリッジ_可撤性ブリッジ.html,可撤性ブリッジ,III. 適応症【試験頻出】,2,可撤性ブリッジの適応 | 半固定性ブリッジの適応,4
html/subject/冠橋義歯学/05_診査・診断、前処置_前処置.html,前処置,歯冠長延長術（Crown Lengthening）,0,目的 | 詳細,4
html/subject/冠橋義歯学/05_診査・診断、前処置_前処置.html,前処置,抜歯後の顎堤形態変化,1,影響を受ける項目 | 理由,3
html/subject/冠橋義歯学/05_診査・診断、前処置_咬合診査.html,咬合診査,I. 咬合接触検査【試験頻出】,0,検査方法 | 使用材料・器具 | 特徴,5
html/subject/冠橋義歯学/05_診査・診断、前処置_咬合診査.html,咬合診査,II. 検査で評価できる項目,1,評価項目 | 検査方法,4
html/subject/冠橋義歯学/05_診査・診断、前処置_咬合診査.html,咬合診査,III. 咬合検査に用いない器具,2,器具 | 用途,3
html/subject/冠橋義歯学/05_診査・診断、前処置_歯の欠損障害.html,歯の欠損障害,I. 欠損障害の分類,0,分類 | 発生時期 | 内容,2
html/subject/冠橋義歯学/05_診査・診断、前処置_歯の欠損障害.html,歯の欠損障害,IV. 二次性障害の検査【試験頻出】,2,検査器具 | 検査対象,5
html/subject/冠橋義歯学/05_診査・診断、前処置_診断・治療計画.html,診断・治療計画,治療計画を左右する因子,0,因子 | 考慮すべき点,4
html/subject/冠橋義歯学/05_診査・診断、前処置_診断・治療計画.html,診断・治療計画,治療計画を左右する因子,1,因子 | 配慮事項,3
html/subject/冠橋義歯学/05_診査・診断、前処置_診断・治療計画.html,診断・治療計画,治療計画を左右する因子,2,因子 | 配慮事項,3
html/subject/冠橋義歯学/05_診査・診断、前処置_診断・治療計画.html,診断・治療計画,成長期患者への対応,3,年齢 | 顎骨成長 | 推奨される補綴方法,2
html/subject/冠橋義歯学/05_診査・診断、前処置_診断・治療計画.html,診断・治療計画,補綴装置の選択基準,4,支台装置 | 特徴 | 適応,3
html/subject/冠橋義歯学/05_診査・診断、前処置_診断・治療計画.html,診断・治療計画,クラウンブリッジの失敗原因,5,分類 | 具体的な原因,3
html/subject/冠橋義歯学/05_診査・診断、前処置_顎運動.html,顎運動,顎運動に関連する角度,1,名称 | 定義 | 平均値,5
html/subject/冠橋義歯学/05_診査・診断、前処置_顎運動検査.html,顎運動検査,I. 機能検査の種類,0,検査 | 目的 | 方法・機器,4
html/subject/冠橋義歯学/05_診査・診断、前処置_顎運動検査.html,顎運動検査,II. 下顎運動検査,1,計測部位 | 検査機器,2
html/subject/冠橋義歯学/05_診査・診断、前処置_顎運動検査.html,顎運動検査,III. 筋機能検査【試験頻出】,2,分類 | 検査法 | 測定内容,2
html/subject/冠橋義歯学/05_診査・診断、前処置_顎運動検査.html,顎運動検査,IV. 筋電図で測定できないもの,3,項目 | 測定方法,4
html/subject/冠橋義歯学/06_支台歯形成_支台歯形成.html,支台歯形成,支台歯形態の各部名称,0,部位 | 説明,3
html/subject/冠橋義歯学/06_支台歯形成_支台歯形成.html,支台歯形成,歯頸部辺縁形態（マージン形態）,1,形態 | 特徴 | 適応,5
html/subject/冠橋義歯学/06_支台歯形成_支台歯形成.html,支台歯形成,保持形態（補助的保持形態）,2,形態 | 特徴 | 部位,3
html/subject/冠橋義歯学/06_支台歯形成_支台築造.html,支台築造,支台築造の種類,0,種類 | 材料 | 特徴,3
html/subject/冠橋義歯学/06_支台歯形成_支台築造.html,支台築造,支台築造の種類,1,残存歯質 | 推奨される築造法,3
html/subject/冠橋義歯学/06_支台歯形成_支台築造.html,支台築造,既製ポストの種類,2,項目 | 金属ポスト | ファイバーポスト,5
html/subject/冠橋義歯学/06_支台歯形成_支台築造.html,支台築造,ポストの設計原則,3,基準 | 推奨値,3
html/subject/冠橋義歯学/06_支台歯形成_支台築造.html,支台築造,支台築造の印象採得,4,材料 | 用途,3
html/subject/冠橋義歯学/06_支台歯形成_色調選択.html,色調選択（シェードテイキング）,色調選択の環境条件,0,条件 | 理由,3
html/subject/冠橋義歯学/06_支台歯形成_色調選択.html,色調選択（シェードテイキング）,色の三属性,1,属性 | 説明 | シェード選択での重要度,3
html/subject/冠橋義歯学/06_支台歯形成_色調選択.html,色調選択（シェードテイキング）,色調選択の方法,2,機器 | 特徴,3
html/subject/冠橋義歯学/07_暫間被覆冠_プロビジョナルレストレーション.html,プロビジョナルレストレーション,プロビジョナルレストレーションの種類,0,種類 | 材料 | 特徴,3
html/subject/冠橋義歯学/07_暫間被覆冠_プロビジョナルレストレーション.html,プロビジョナルレストレーション,製作方法,1,方法 | 手順 | 適応,3
html/subject/冠橋義歯学/07_暫間被覆冠_プロビジョナルレストレーション.html,プロビジョナルレストレーション,製作方法,2,方法 | 手順 | 適応,2
html/subject/冠橋義歯学/07_暫間被覆冠_プロビジョナルレストレーション.html,プロビジョナルレストレーション,仮着材の選択,3,種類 | 特徴 | 注意点,3
html/subject/冠橋義歯学/08_印象および咬合採得_印象採得.html,印象採得,歯肉圧排,0,方法 | 内容 | 特徴,3
html/subject/冠橋義歯学/08_印象および咬合採得_印象採得.html,印象採得,歯肉圧排,1,方法 | 手順 | 適応,2
html/subject/冠橋義歯学/08_印象および咬合採得_印象採得.html,印象採得,印象法の種類,2,印象法 | 内容 | 特徴,5
html/subject/冠橋義歯学/08_印象および咬合採得_印象採得.html,印象採得,光学印象（口腔内スキャナー）,3,利点 | 欠点・注意点,1
html/subject/冠橋義歯学/08_印象および咬合採得_咬合採得.html,咬合採得・フェイスボウトランスファー,咬合採得の3ステージ,0,ステージ | 内容 | 使用器具・材料,3
html/subject/冠橋義歯学/08_印象および咬合採得_咬合採得.html,咬合採得・フェイスボウトランスファー,フェイスボウトランスファー,1,基準点 | 位置,2
html/subject/冠橋義歯学/08_印象および咬合採得_咬合採得.html,咬合採得・フェイスボウトランスファー,チェックバイト法,2,位置 | 調節する項目,2
html/subject/冠橋義歯学/09_技工操作_CAD-CAM冠.html,CAD/CAM冠の製作,CAD/CAMシステムの概要,0,方法 | 内容 | 材料,2
html/subject/冠橋義歯学/09_技工操作_CAD-CAM冠.html,CAD/CAM冠の製作,CAD/CAM冠に使用する材料,1,材料 | 特徴 | 適応,3
html/subject/冠橋義歯学/09_技工操作_CAD-CAM冠.html,CAD/CAM冠の製作,CAD/CAM冠の装着,2,材料 | 前処理 | 装着材,2
html/subject/冠橋義歯学/09_技工操作_ろう付けと前装冠.html,ろう付けと前装冠の製作,ろう付け（Soldering）,0,方法 | タイミング | 特徴,2
html/subject/冠橋義歯学/09_技工操作_技工操作の基本.html,技工操作の基本,作業用模型,0,種類 | 特徴 | 用途,3
html/subject/冠橋義歯学/09_技工操作_技工操作の基本.html,技工操作の基本,蠟型形成（ワックスパターン形成）,1,方法 | 手順 | 特徴,3
html/subject/冠橋義歯学/09_技工操作_技工操作の基本.html,技工操作の基本,隣接面接触点の位置,2,方向 | 前歯 | 臼歯,2
html/subject/冠橋義歯学/09_技工操作_技工操作の基本.html,技工操作の基本,鋳造後処理,3,合金 | 使用する酸,2
html/subject/冠橋義歯学/09_技工操作_技工操作の基本.html,技工操作の基本,顎路調節,4,採得位置 | 調節項目,2
html/subject/冠橋義歯学/10_試適・装着_表面処理と装着.html,表面処理と装着,補綴装置の表面処理,0,材料 | サンドブラスト | 化学処理,4
html/subject/冠橋義歯学/10_試適・装着_表面処理と装着.html,表面処理と装着,支台歯の表面処理,1,支台歯の状態 | 前処理,3
html/subject/冠橋義歯学/10_試適・装着_試適と咬合調整.html,試適と咬合調整,試適時の確認事項,0,確認項目 | 使用器具・方法 | 確認内容,3
html/subject/冠橋義歯学/10_試適・装着_試適と咬合調整.html,試適と咬合調整,咬合調整,1,部位 | 接触部位,2
html/subject/冠橋義歯学/11_術後管理_術後管理と修理.html,術後管理と修理・除去,リコール時の診査,0,診査項目 | 確認内容 | 問題点,6
html/subject/冠橋義歯学/11_術後管理_術後管理と修理.html,術後管理と修理・除去,補綴装置の修理,1,プライマー | 対象 | 成分,4
html/subject/冠橋義歯学/11_術後管理_術後管理と修理.html,術後管理と修理・除去,補綴装置の除去,2,器具 | 用途 | 特徴,3
