file,pageTitle,section,tableIndex,headers,rowCount
html/subject/口腔衛生/03_齲蝕の予防とフッ素_代用甘味料.html,代用甘味料,代用甘味料の分類,1,甘味料 | 原材料 | 齲蝕原性,2
html/subject/口腔衛生/03_齲蝕の予防とフッ素_代用甘味料.html,代用甘味料,代用甘味料の分類,2,甘味料 | 分類 | 齲蝕原性,1
html/subject/口腔衛生/03_齲蝕の予防とフッ素_唾液の機能.html,唾液の機能,唾液の役割,0,機能 | 内容 | 関連成分,9
html/subject/口腔衛生/03_齲蝕の予防とフッ素_唾液の機能.html,唾液の機能,唾液の抗菌因子,1,成分 | 作用機序,2
html/subject/口腔衛生/03_齲蝕の予防とフッ素_唾液の機能.html,唾液の機能,唾液の抗菌因子,2,成分 | 作用機序,5
html/subject/口腔衛生/03_齲蝕の予防とフッ素_歯のフッ素症.html,歯のフッ素症,Deanの分類,2,分類 | 日本語 | 特徴,6
html/subject/口腔衛生/03_齲蝕の予防とフッ素_歯のフッ素症.html,歯のフッ素症,急性中毒との比較,3,項目 | 歯のフッ素症（慢性） | 急性中毒,4
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕のリスク判定.html,齲蝕のリスク判定,リスク診断項目,0,項目 | 高い/多い場合 | リスク,5
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕のリスク判定.html,齲蝕のリスク判定,リスク診断項目,1,項目 | 高い/多い場合 | リスク,3
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕のリスク判定.html,齲蝕のリスク判定,リスク診断項目,2,項目 | 高い/多い場合 | リスク,3
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕のリスク判定.html,齲蝕のリスク判定,リスク診断項目,3,項目 | ある場合 | リスク,2
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕の発生要因.html,齲蝕の発生要因,Keyesの3つの輪（1969）,0,要因 | 具体的内容,3
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕の発生要因.html,齲蝕の発生要因,エナメル質の臨界pH,1,飲料 | pH | 臨界pH（5.5）との比較,7
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕予防.html,齲蝕予防,フッ化物配合歯磨剤の使用法,1,年齢 | 使用量 | フッ化物濃度,4
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕予防.html,齲蝕予防,フッ化物応用法の種類,2,方法 | 濃度 | 特徴,4
html/subject/口腔衛生/03_齲蝕の予防とフッ素_齲蝕活動性試験.html,齲蝕活動性試験,齲蝕活動性試験の分類,0,評価項目 | 商品名（例） | 検体,7
html/subject/口腔衛生/04_その他の疾患の予防_口臭の原因物質.html,口臭の原因物質,VSC（揮発性硫黄化合物）とは,0,物質名 | 化学式 | 嗅覚閾値 | 主な由来,3
html/subject/口腔衛生/04_その他の疾患の予防_口臭の原因物質.html,口臭の原因物質,歯周病との関連,1,口臭の種類 | 主なVSC | 特徴,3
html/subject/口腔衛生/04_その他の疾患の予防_口臭の対応.html,口臭の対応,口臭減弱成分,1,成分 | 作用機序,2
html/subject/口腔衛生/04_その他の疾患の予防_口臭の特徴.html,口臭の特徴,口臭の分類,0,分類 | TN | 特徴,5
html/subject/口腔衛生/04_その他の疾患の予防_口臭検査法.html,口臭検査法,口臭検査法の種類,0,検査法 | 原理 | 特徴,3
html/subject/口腔衛生/04_その他の疾患の予防_口臭検査法.html,口臭検査法,官能検査,2,時期 | 禁止事項,4
html/subject/口腔衛生/04_その他の疾患の予防_口臭検査法.html,口臭検査法,ガスクロマトグラフィー検査,3,物質 | 嗅覚閾値,3
